Label,Number,Abstract
0,79,"  Extensions of statistical mechanics are routinely being used to infer free
energies from the work performed over single-molecule nonequilibrium
trajectories. A key element of this approach is the ubiquitous expression
dW/dt=\partial H(x,t)/ \partial t which connects the microscopic work W
performed by a time-dependent force on the coordinate x with the corresponding
Hamiltonian H(x,t) at time t. Here we show that this connection, as pivotal as
it is, cannot be used to estimate free energy changes. We discuss the
implications of this result for single-molecule experiments and atomistic
molecular simulations and point out possible avenues to overcome these
limitations.
"
0,80,"  To investigate the universality of the structure of interactions in different
markets, we analyze the cross-correlation matrix C of stock price fluctuations
in the National Stock Exchange (NSE) of India. We find that this emerging
market exhibits strong correlations in the movement of stock prices compared to
developed markets, such as the New York Stock Exchange (NYSE). This is shown to
be due to the dominant influence of a common market mode on the stock prices.
By comparison, interactions between related stocks, e.g., those belonging to
the same business sector, are much weaker. This lack of distinct sector
identity in emerging markets is explicitly shown by reconstructing the network
of mutually interacting stocks. Spectral analysis of C for NSE reveals that,
the few largest eigenvalues deviate from the bulk of the spectrum predicted by
random matrix theory, but they are far fewer in number compared to, e.g., NYSE.
We show this to be due to the relative weakness of intra-sector interactions
between stocks, compared to the market mode, by modeling stock price dynamics
with a two-factor model. Our results suggest that the emergence of an internal
structure comprising multiple groups of strongly coupled components is a
signature of market development.
"
0,81,"  Particle in cell (PIC) simulations of collisionless magnetic reconnection are
presented that demonstrate that the electron dissipation region develops a
distinct two-scale structure along the outflow direction. The length of the
electron current layer is found to decrease with decreasing electron mass,
approaching the ion inertial length for a proton-electron plasma. A surprise,
however, is that the electrons form a high-velocity outflow jet that remains
decoupled from the magnetic field and extends large distances downstream from
the x-line. The rate of reconnection remains fast in very large systems,
independent of boundary conditions and the mass of electrons.
"
0,82,"  Mechanisms of whispering-gallery (WG) modes coupling in microdisk photonic
molecules (PMs) with slight and significant size mismatch are numerically
investigated. The results reveal two different scenarios of modes interaction
depending on the degree of this mismatch and offer new insight into how PM
parameters can be tuned to control and modify WG-modes wavelengths and
Q-factors. From a practical point of view, these findings offer a way to
fabricate PM microlaser structures that exhibit low thresholds and directional
emission, and at the same time are more tolerant to fabrication errors than
previously explored coupled-cavity structures composed of identical
microresonators.
"
0,83,"  A new single-particle shell model is derived by solving the Schr\""odinger
equation for a semi-spheroidal potential well. Only the negative parity states
of the $Z(z)$ component of the wave function are allowed, so that new magic
numbers are obtained for oblate semi-spheroids, semi-sphere and prolate
semi-spheroids. The semi-spherical magic numbers are identical with those
obtained at the oblate spheroidal superdeformed shape: 2, 6, 14, 26, 44, 68,
100, 140, ... The superdeformed prolate magic numbers of the semi-spheroidal
shape are identical with those obtained at the spherical shape of the
spheroidal harmonic oscillator: 2, 8, 20, 40, 70, 112, 168 ...
"
0,84,"  Influence of hole shape on extraordinary optical transmission was
investigated using hole arrays consisting of rectangular holes with different
aspect ratio. It was found that the transmission could be tuned continuously by
rotating the hole array. Further more, a phase was generated in this process,
and linear polarization states could be changed to elliptical polarization
states. This phase was correlated with the aspect ratio of the holes. An
intuitional model was presented to explain these results.
"
0,85,"  The intercombination line of Strontium at 689nm is successfully used in laser
cooling to reach the photon recoil limit with Doppler cooling in a
magneto-optical traps (MOT). In this paper we present a systematic study of the
loading efficiency of such a MOT. Comparing the experimental results to a
simple model allows us to discuss the actual limitation of our apparatus. We
also study in detail the final MOT regime emphasizing the role of gravity on
the position, size and temperature along the vertical and horizontal
directions. At large laser detuning, one finds an unusual situation where
cooling and trapping occur in the presence of a high bias magnetic field.
"
0,86,"  We demonstrate that radiative transitions with \Delta l = - 1 are strongly
dominating for all values of n and l, except small region where l << n.
"
0,87,"  We are proposing to test experimentally the new idea of Enhanced Optical
Cooling (EOC) in an electron storage ring. This experiment will confirm new
fundamental processes in beam physics and will demonstrate new unique
possibilities with this cooling technique. It will open important applications
of EOC in nuclear physics, elementary particle physics and in Light Sources
(LS) based on high brightness electron and ion beams.
"
0,88,"  A new approach to non-extensive thermodynamical systems with non-additive
energy and entropy is proposed. The main idea of the paper is based on the
statistical matching of the thermodynamical systems with the additive
multi-step Markov chains. This general approach is applied to the Ising spin
chain with long-range interaction between its elements. The asymptotical
expressions for the energy and entropy of the system are derived for the
limiting case of weak interaction. These thermodynamical quantities are found
to be non-proportional to the length of the system (number of its particle).
"
0,89,"  For the 100 largest European universities we studied the statistical
properties of bibliometric indicators related to research performance, field
citation density and journal impact. We find a size-dependent cumulative
advantage for the impact of universities in terms of total number of citations.
In previous work a similar scaling rule was found at the level of research
groups. Therefore we conjecture that this scaling rule is a prevalent property
of the science system. We observe that lower performance universities have a
larger size-dependent cumulative advantage for receiving citations than
top-performance universities. We also find that for the lower-performance
universities the fraction of not-cited publications decreases considerably with
size. Generally, the higher the average journal impact of the publications of a
university, the lower the number of not-cited publications. We find that the
average research performance does not dilute with size. Large top-performance
universities succeed in keeping a high performance over a broad range of
activities. This most probably is an indication of their scientific attractive
power. Next we find that particularly for the lower-performance universities
the field citation density provides a strong cumulative advantage in citations
per publication. The relation between number of citations and field citation
density found in this study can be considered as a second basic scaling rule of
the science system. Top-performance universities publish in journals with
significantly higher journal impact as compared to the lower performance
universities. We find a significant decrease of the fraction of self-citations
with increasing research performance, average field citation density, and
average journal impact.
"
0,90,"  For the first time we apply the methodologies of nonlinear analysis to
investigate atomic matter. We use these methods in the analysis of Atomic
Weights and of Mass Number of atomic nuclei. Using the AutoCorrelation Function
and Mutual Information we establish the presence of nonlinear effects in the
mechanism of increasing mass of atomic nuclei considered as a function of the
atomic number. We find that increasing mass is divergent, possibly chaotic. We
also investigate the possible existence of a Power Law for atomic nuclei and,
using also the technique of the variogram, we conclude that a fractal regime
could superintend to the mechanism of increasing mass for nuclei. Finally,
using the Hurst exponent, evidence is obtained that the mechanism of increasing
mass in atomic nuclei is in the fractional Brownian regime. The most
interesting results are obtained by using Recurrence Quantification Analysis
(RQA). New recurrences, psudoperiodicities, self-resemblance and class of
self-similarities are identified with values of determinism showing oscillating
values indicating the presence of more or less stability during the process of
increasing mass of atomic nuclei. In brief, new regimes of regularities are
identified for atomic nuclei that deserve to be studied by future researches.
In particular an accurate analysis of binding energy values by nonlinear
methods is further required.
"
0,91,"  We present a detailed experimental and theoretical study of the effect of
nuclear spin on the performance of optical lattice clocks. With a state-mixing
theory including spin-orbit and hyperfine interactions, we describe the origin
of the $^1S_0$-$^3P_0$ clock transition and the differential g-factor between
the two clock states for alkaline-earth(-like) atoms, using $^{87}$Sr as an
example. Clock frequency shifts due to magnetic and optical fields are
discussed with an emphasis on those relating to nuclear structure. An
experimental determination of the differential g-factor in $^{87}$Sr is
performed and is in good agreement with theory. The magnitude of the tensor
light shift on the clock states is also explored experimentally. State specific
measurements with controlled nuclear spin polarization are discussed as a
method to reduce the nuclear spin-related systematic effects to below
10$^{-17}$ in lattice clocks.
"
0,92,"  Cloaking devices are prescriptions of electrostatic, optical or
electromagnetic parameter fields (conductivity $\sigma(x)$, index of refraction
$n(x)$, or electric permittivity $\epsilon(x)$ and magnetic permeability
$\mu(x)$) which are piecewise smooth on $\mathbb R^3$ and singular on a
hypersurface $\Sigma$, and such that objects in the region enclosed by $\Sigma$
are not detectable to external observation by waves. Here, we give related
constructions of invisible tunnels, which allow electromagnetic waves to pass
between possibly distant points, but with only the ends of the tunnels visible
to electromagnetic imaging. Effectively, these change the topology of space
with respect to solutions of Maxwell's equations, corresponding to attaching a
handlebody to $\mathbb R^3$. The resulting devices thus function as
electromagnetic wormholes.
"
0,93,"  The historical significance of the problem of relativistic rigid rotation is
reviewed in light of recently published correspondence between Einstein and the
mathematician Vladimir Varicak from the years 1909 to 1913.
"
0,94,"  Einstein's early calculations of gravitational lensing, contained in a
scratch notebook and dated to the spring of 1912, are reexamined. A hitherto
unknown letter by Einstein suggests that he entertained the idea of explaining
the phenomenon of new stars by gravitational lensing in the fall of 1915 much
more seriously than was previously assumed. A reexamination of the relevant
calculations by Einstein shows that, indeed, at least some of them most likely
date from early October 1915. But in support of earlier historical
interpretation of Einstein's notes, it is argued that the appearance of Nova
Geminorum 1912 (DN Gem) in March 1912 may, in fact, provide a relevant context
and motivation for Einstein's lensing calculations on the occasion of his first
meeting with Erwin Freundlich during a visit in Berlin in April 1912. We also
comment on the significance of Einstein's consideration of gravitational
lensing in the fall of 1915 for the reconstruction of Einstein's final steps in
his path towards general relativity.
"
0,95,"  The assumption of the capture by the Solar System of the electrically charged
Planckian DM objects (daemons) from the galactic disk is confirmed not only by
the St.Petersburg (SPb) experiments detecting particles with V<30 km/s. Here
the daemon approach is analyzed considering the positive model independent
result of the DAMA/NaI experiment. We explain the maximum in DAMA signals
observed in the May-June period to be associated with the formation behind the
Sun of a trail of daemons that the Sun captures into elongated orbits as it
moves to the apex. The range of significant 2-6-keV DAMA signals fits well the
iodine nuclei elastically knocked out of the NaI(Tl) scintillator by particles
falling on the Earth with V=30-50 km/s from strongly elongated heliocentric
orbits. The half-year periodicity of the slower daemons observed in SPb
originates from the transfer of particles that are deflected through ~90 deg
into near-Earth orbits each time the particles cross the outer reaches of the
Sun which had captured them. Their multi-loop (cross-like) trajectories
traverse many times the Earth's orbit in March and September, which increases
the probability for the particles to enter near-Earth orbits during this time.
Corroboration of celestial mechanics calculations with observations yields
~1e-19 cm2 for the cross section of daemon interaction with the solar matter.
"
0,96,"  We describe a practical procedure for extracting the spatial structure and
the growth rates of slow eigenmodes of a spatially extended system, using a
unique experimental capability both to impose and to perturb desired initial
states. The procedure is used to construct experimentally the spectrum of
linear modes near the secondary instability boundary in Rayleigh-B\'{e}nard
convection. This technique suggests an approach to experimental
characterization of more complex dynamical states such as periodic orbits or
spatiotemporal chaos.
"
0,97,"  We have studied the effect of annealing temperature on the statistical
properties of $WO_3$ surface using atomic force microscopy techniques (AFM). We
have applied both level crossing and structure function methods. Level crossing
analysis indicates an optimum annealing temperature of around 400$^oC$ at which
the effective area of the $WO_3$ thin film is maximum, whereas composition of
the surface remains stoichiometric. The complexity of the height fluctuation of
surfaces was characterized by roughness, roughness exponent and lateral size of
surface features. We have found that there is a phase transition at around
400$^oC$ from one set to two sets of roughness parameters. This happens due to
microstructural changes from amorphous to crystalline structure in the samples
that has been already found experimentally.
"
0,98,"  The effect of bias voltages on the statistical properties of rough surfaces
has been studied using atomic force microscopy technique and its stochastic
analysis. We have characterized the complexity of the height fluctuation of a
rough surface by the stochastic parameters such as roughness exponent, level
crossing, and drift and diffusion coefficients as a function of the applied
bias voltage. It is shown that these statistical as well as microstructural
parameters can also explain the macroscopic property of a surface. Furthermore,
the tip convolution effect on the stochastic parameters has been examined.
"
0,99,"  The effect of etching time scale of glass surface on its statistical
properties has been studied using atomic force microscopy technique. We have
characterized the complexity of the height fluctuation of a etched surface by
the stochastic parameters such as intermittency exponents, roughness, roughness
exponents, drift and diffusion coefficients and find their variations in terms
of the etching time.
"
0,100,"  The cosmological redshift phenomenon can be described by the dark matter
field fluid model, the results deduced from this model agree very well with the
observations. The observed cosmological redshift of light depends on both the
speed of the emitter and the distance between the emitter and the observer. If
the emitter moves away from us, a redshift is observed. If the emitter moves
towards us, whether a redshift, a blueshift or no shift is observed will depend
on the speed vs. the distance. If the speed is in the range of
c(exp[-beta*D]-1) < v < 0, a redshift is observed; if the speed equals
c(exp[-beta*D]-1), no shift is observed; if the speed v less than
c(exp[-beta*D]-1), a blueshift is observed. A redshift will be always observed
in all directions for any celestial objects as long as their distance from us
is large enough. Therefore, many more redshifts than blueshifts should be
observed for galaxies and supernovae, etc in the sky. This conclusion agrees
with current observations. The estimated value of the redshift constant beta of
the dark matter field fluid is in the range of 10^(-3) ~ 10^(-5)/Mpc. A large
redshift value from a distant celestial object may not necessarily indicate
that it has a large receding speed. Based on the redshift effect of dark matter
field fluid, it is concluded that at least in time average all photons have the
same geometry (size and shape) in all inertial reference frames and do not have
length contraction effect.
"
0,101,"  Role of axiom of choice in quantum measurement is highlighted by suggesting
that the conscious observer chooses the outcome from a mixed state. Further, in
a periodically repeating universe, these outcomes must be pre-recorded within
the non-physical conscious observers, which precludes free will. Free will
however exists in a universe with open time, It is suggested that psychology's
binding problem is connected with Cantor's original definition of set.
Influence of consciousness on material outcome through quantum processes is
discussed and interesting constraints derived. For example, it is predicted
that quantum mechanical brain states should get frozen if monitored at
sufficiently small space-time intervals - a neuro-biological version of the so
called quantum zeno effect, which has been verified in domain of micro-physics.
Existence of a very small micro-mini-black-hole in brain is predicted as a
space-time structural interface between consciousness and brain, whose
vaporization explains mass-loss reported in weighing experiments, conducting
during the moments of death.
"
0,102,"  We analyse the dependence of stock return cross-correlations on the sampling
frequency of the data known as the Epps effect: For high resolution data the
cross-correlations are significantly smaller than their asymptotic value as
observed on daily data. The former description implies that changing trading
frequency should alter the characteristic time of the phenomenon. This is not
true for the empirical data: The Epps curves do not scale with market activity.
The latter result indicates that the time scale of the phenomenon is connected
to the reaction time of market participants (this we denote as human time
scale), independent of market activity. In this paper we give a new description
of the Epps effect through the decomposition of cross-correlations. After
testing our method on a model of generated random walk price changes we justify
our analytical results by fitting the Epps curves of real world data.
"
0,103,"  Human beings like to believe they are in control of their destiny. This
ubiquitous trait seems to increase motivation and persistence, and is probably
evolutionarily adaptive. But how good really is our ability to control? How
successful is our track record in these areas? There is little understanding of
when and under what circumstances we may over-estimate or even lose our ability
to control and optimize outcomes, especially when they are the result of
aggregations of individual optimization processes. Here, we demonstrate
analytically using the theory of Markov Chains and by numerical simulations in
two classes of games, the Minority game and the Parrondo Games, that agents who
optimize their strategy based on past information actually perform worse than
non-optimizing agents. In other words, low-entropy (more informative)
strategies under-perform high-entropy (or random) strategies. This provides a
precise definition of the ""illusion of control"" in set-ups a priori defined to
emphasize the importance of optimization.
"
0,104,"  Analysis of electromagnetic planewave propagation in a medium which is a
spatiotemporally homogeneous, temporally nonlocal, isotropic, chiral medium in
a co-moving frame of reference shows that the medium is both spatially and
temporally nonlocal with respect to all non-co-moving inertial frames of
reference. Using the Lorentz transformations of electric and magnetic fields,
we show that plane waves which have positive phase velocity in the co-moving
frame of reference can have negative phase velocity in certain non-co-moving
frames of reference. Similarly, plane waves which have negative phase velocity
in the co-moving frame can have positive phase velocity in certain
non-co-moving frames.
"
0,105,"  Extending physics/0701092, a light source of monochromatic radiation, in
rectilinear motion under constant proper acceleration, passes near an observer
at rest. In the context of special relativity, we describe the observed Doppler
effect. We describe also the interesting discontinuous effect when riding
through occurs. An English version of this article is available.
  -----
  Da^urigante physics/0701092, luma fonto de unukolora radiado ^ce rekta movo
^ce konstanta propra akcelo pasas preter restanta observanto. ^Ce la
special-relativeco, ni priskribas la observatan Doppleran efikon. Ni anka^u
priskribas la interesan nekontinuan efikon se trapaso okazas.
"
0,106,"  Elastic light scattering by mature red blood cells (RBCs) was theoretically
and experimentally analyzed with the discrete dipole approximation (DDA) and
the scanning flow cytometry (SFC), respectively. SFC permits measurement of
angular dependence of light-scattering intensity (indicatrix) of single
particles. A mature RBC is modeled as a biconcave disk in DDA simulations of
light scattering. We have studied the effect of RBC orientation related to the
direction of the incident light upon the indicatrix. Numerical calculations of
indicatrices for several aspect ratios and volumes of RBC have been carried
out. Comparison of the simulated indicatrices and indicatrices measured by SFC
showed good agreement, validating the biconcave disk model for a mature RBC. We
simulated the light-scattering output signals from the SFC with the DDA for
RBCs modeled as a disk-sphere and as an oblate spheroid. The biconcave disk,
the disk-sphere, and the oblate spheroid models have been compared for two
orientations, i.e. face-on and rim-on incidence. Only the oblate spheroid model
for rim-on incidence gives results similar to the rigorous biconcave disk
model.
"
0,107,"  I discuss several aspects of information theory and its relationship to
physics and neuroscience. The unifying thread of this somewhat chaotic essay is
the concept of Kolmogorov or algorithmic complexity (Kolmogorov Complexity, for
short). I argue that it is natural to interpret cognition as the art of finding
algorithms that apprach the Solomonoff-Kolmogorov-Chaitin (algorithmic)
Complexity limit with appropriate tradeoffs. In addition, I claim that what we
call the universe is an interpreted abstraction--a mental construct--based on
the observed coherence between multiple sensory input streams and our own
interactions. Hence, the notion of Universe is itself a model.
"
0,108,"  The subject of collective attention is central to an information age where
millions of people are inundated with daily messages. It is thus of interest to
understand how attention to novel items propagates and eventually fades among
large populations. We have analyzed the dynamics of collective attention among
one million users of an interactive website -- \texttt{digg.com} -- devoted to
thousands of novel news stories. The observations can be described by a
dynamical model characterized by a single novelty factor. Our measurements
indicate that novelty within groups decays with a stretched-exponential law,
suggesting the existence of a natural time scale over which attention fades.
"
0,109,"  A cylindrical wave expansion method is developed to obtain the scattering
field for an ideal two-dimensional cylindrical invisibility cloak. A near-ideal
model of the invisibility cloak is set up to solve the boundary problem at the
inner boundary of the cloak shell. We confirm that a cloak with the ideal
material parameters is a perfect invisibility cloak by systematically studying
the change of the scattering coefficients from the near-ideal case to the ideal
one. However, due to the slow convergence of the zero$^{th}$ order scattering
coefficients, a tiny perturbation on the cloak would induce a noticeable field
scattering and penetration.
"
0,110,"  Phase singularities as topological objects of wave fields appear in a variety
of physical, chemical, and biological scenarios. In this paper, by making use
of the $\phi$-mapping topological current theory, we study the topological
properties of the phase singularities in two and three dimensional space in
details. The topological inner structure of the phase singularities are
obtained, and the topological charge of the phase singularities are expressed
by the topological numbers: Hopf indices and Brouwer degrees. Furthermore, the
topological invariant of the closed and knotted phase singularities in three
dimensional space are also discussed in details.
"
0,111,"  Carrier wave shocking is studied using the Pseudo-Spectral Spatial Domain
(PSSD) technique. We describe the shock detection diagnostics necessary for
this numerical study, and verify them against theoretical shocking predictions
for the dispersionless case. These predictions show Carrier Envelope Phase
(CEP) and pulse bandwidth sensitivity in the single-cycle regime. The flexible
dispersion management offered by PSSD enables us to independently control the
linear and nonlinear dispersion. Customized dispersion profiles allow us to
analyze the development of both carrier self-steepening and shocks. The results
exhibit a marked asymmetry between normal and anomalous dispersion, both in the
limits of the shocking regime and in the (near) shocked pulse waveforms.
Combining these insights, we offer some suggestions on how carrier shocking (or
at least extreme self-steepening) might be realised experimentally.
"
0,112,"  The large-scale organization of the world economies is exhibiting
increasingly levels of local heterogeneity and global interdependency.
Understanding the relation between local and global features calls for
analytical tools able to uncover the global emerging organization of the
international trade network. Here we analyze the world network of bilateral
trade imbalances and characterize its overall flux organization, unraveling
local and global high-flux pathways that define the backbone of the trade
system. We develop a general procedure capable to progressively filter out in a
consistent and quantitative way the dominant trade channels. This procedure is
completely general and can be applied to any weighted network to detect the
underlying structure of transport flows. The trade fluxes properties of the
world trade web determines a ranking of trade partnerships that highlights
global interdependencies, providing information not accessible by simple local
analysis. The present work provides new quantitative tools for a dynamical
approach to the propagation of economic crises.
"
0,113,"  We present numerical studies for finitely extensible nonlinear elastic (FENE)
dumbbells which are dispersed in a turbulent plane shear flow at moderate
Reynolds number. The polymer ensemble is described on the mesoscopic level by a
set of stochastic ordinary differential equations with Brownian noise. The
dynamics of the Newtonian solvent is determined by the Navier-Stokes equations.
Momentum transfer of the dumbbells with the solvent is implemented by an
additional volume forcing term in the Navier-Stokes equations, such that both
components of the resulting viscoelastic fluid are connected by a two-way
coupling. The dynamics of the dumbbells is given then by Newton's second law of
motion including small inertia effects. We investigate the dynamics of the flow
for different degrees of dumbbell elasticity and inertia, as given by
Weissenberg and Stokes numbers, respectively. For the parameters accessible in
our study, the magnitude of the feedback of the polymers on the macroscopic
properties of turbulence remains small as quantified by the global energy
budget and the Reynolds stresses. A reduction of the turbulent drag by up to
20% is observed for the larger particle inertia. The angular statistics of the
dumbbells shows an increasing alignment with the mean flow direction for both,
increasing elasticity and inertia. This goes in line with a growing asymmetry
of the probability density function of the transverse derivative of the
streamwise turbulent velocity component. We find that dumbbells get stretched
referentially in regions where vortex stretching or bi-axial strain dominate
the local dynamics and topology of the velocity gradient tensor.
"
0,114,"  A random matrix model to describe the coupling of m-fold symmetry in
constructed. The particular threefold case is used to analyze data on
eigenfrequencies of elastomechanical vibration of an anisotropic quartz block.
It is suggested that such experimental/theoretical study may supply powerful
means to discern intrinsic symmetries in physical systems.
"
0,115,"  We demonstrate an all-optical delay line in hot cesium vapor that tunably
delays 275 ps input pulses up to 6.8 ns and 740 input ps pulses up to 59 ns
(group index of approximately 200) with little pulse distortion. The delay is
made tunable with a fast reconfiguration time (hundreds of ns) by optically
pumping out of the atomic ground states.
"
0,116,"  Systematic error in calculation of z for high redshift type Ia supernovae
could help explain unexpected luminosity values that indicate an accelerating
rate of expansion of the universe.
"
0,117,"  We show that full-image micro-PIV analysis in combination with images of
transient particle motion is a powerful tool for experimental studies of
acoustic radiation forces and acoustic streaming in microfluidic chambers under
piezo-actuation in the MHz range. The measured steady-state motion of both
large 5 um and small 1 um particles can be understood in terms of the acoustic
eigenmodes or standing ultra-sound waves in the given experimental
microsystems. This interpretation is supported by numerical solutions of the
corresponding acoustic wave equation.
"
0,118,"  This paper introduces a theory about the role of language in learning
physics. The theory is developed in the context of physics students' and
physicists' talking and writing about the subject of quantum mechanics. We
found that physicists' language encodes different varieties of analogical
models through the use of grammar and conceptual metaphor. We hypothesize that
students categorize concepts into ontological categories based on the
grammatical structure of physicists' language. We also hypothesize that
students over-extend and misapply conceptual metaphors in physicists' speech
and writing. Using our theory, we will show how, in some cases, we can explain
student difficulties in quantum mechanics as difficulties with language.
"
0,119,"  Microfluidic chips have been fabricated to study electrokinetic pumping
generated by a low voltage AC signal applied to an asymmetric electrode array.
A measurement procedure has been established and followed carefully resulting
in a high degree of reproducibility of the measurements. Depending on the ionic
concentration as well as the amplitude of the applied voltage, the observed
direction of the DC flow component is either forward or reverse. The impedance
spectrum has been thoroughly measured and analyzed in terms of an equivalent
circuit diagram. Our observations agree qualitatively, but not quantitatively,
with theoretical models published in the literature.
"
0,120,"  In this letter I suggest possible redefinition of mass density, not depending
on speed of the mass element, which leads to a more simple stress-energy for an
object. I calculate energy of black hole.
"
0,121,"  A set of analog electronics boards for serial readout of silicon strip
sensors was fabricated. A commercially available amplifier is mounted on a
homemade hybrid board in order to receive analog signals from silicon strip
sensors. Also, another homemade circuit board is fabricated in order to
translate amplifier control signals into a suitable format and to provide bias
voltage to the amplifier as well as to the silicon sensors. We discuss
technical details of the fabrication process and performance of the circuit
boards we developed.
"
0,122,"  In this paper, we consider daily financial data of a collection of different
stock market indices, exchange rates, and interest rates, and we analyze their
multi-scaling properties by estimating a simple specification of the
Markov-switching multifractal model (MSM). In order to see how well the
estimated models capture the temporal dependence of the data, we estimate and
compare the scaling exponents $H(q)$ (for $q = 1, 2$) for both empirical data
and simulated data of the estimated MSM models. In most cases the multifractal
model appears to generate `apparent' long memory in agreement with the
empirical scaling laws.
"
0,123,"  An accurate experimental investigation on the Mpemba effect (that is, the
freezing of initially hot water before cold one) is carried out, showing that
in the adiabatic cooling of water a relevant role is played by supercooling as
well as by phase transitions taking place at 6 +/- 1 oC, 3.5 +/- 0.5 oC and 1.3
+/- 0.6 oC, respectively. The last transition, occurring with a non negligible
probability of 0.21, has not been detected earlier. Supported by the
experimental results achieved, a thorough theoretical analysis of supercooling
and such phase transitions, which are interpreted in terms of different
ordering of clusters of molecules in water, is given.
"
0,124,"  We investigate the possibility to deduce momentum space properties from
time-dependent density functional calculations. Electron and ion momentum
distributions after double ionization of a model Helium atom in a strong
few-cycle laser pulse are studied. We show that, in this case, the choice of
suitable functionals for the observables is considerably more important than
the choice of the correlation potential in the time-dependent Kohn-Sham
equations. By comparison with the solution of the time-dependent Schroedinger
equation, the insufficiency of functionals neglecting electron correlation is
demonstrated. We construct a functional of the Kohn-Sham orbitals, which in
principle yields the exact momentum distributions of the electrons and the ion.
The product-phase approximation is introduced, which reduces the problem of
approximating this functional significantly.
"
0,125,"  Star patterns, reminiscent of a wide range of diffusively controlled growth
forms from snowflakes to Saffman-Taylor fingers, are ubiquitous features of ice
covered lakes. Despite the commonality and beauty of these ``lake stars'' the
underlying physical processes that produce them have not been explained in a
coherent theoretical framework. Here we describe a simple mathematical model
that captures the principal features of lake-star formation; radial fingers of
(relatively warm) water-rich regions grow from a central source and evolve
through a competition between thermal and porous media flow effects in a
saturated snow layer covering the lake. The number of star arms emerges from a
stability analysis of this competition and the qualitative features of this
meter-scale natural phenomena are captured in laboratory experiments.
"
0,126,"  We put forward an approach to estimate the amount of bipartite spatial
entanglement of down-converted photon states correlated in orbital angular
momentum and the magnitude of the transverse (radial) wave vectors. Both
degrees of freedom are properly considered in our framework, which only
requires azimuthal local linear optical transformations and mode selection
analysis with two fiber detectors. The coincidence distributions predicted by
our approach give an excellent fit to the distributions measured in a recent
experiment aimed to show the very high-dimensional transverse entanglement of
twin photons from a down-conversion source. Our estimate for the Schmidt number
is substantially lower but still confirms the presence of high-dimensional
entanglement.
"
0,127,"  We report the suppression of loss of surface plasmon polariton propagating at
the interface between silver film and optically pumped polymer with dye. Large
magnitude of the effect enables a variety of applications of ""active""
nanoplasmonics. The experimental study is accompanied by the development of the
analytical description of the phenomenon and the solution of the controversy
regarding the direction of the wavevector of a wave with a strong evanescent
component in an active medium.
"
0,128,"  The Special Theory of Relativity and the Theory of the Electron have had an
interesting history together. Originally the electron was studied in a non
relativistic context and this opened up the interesting possibility that lead
to the conclusion that the mass of the electron could be thought of entirely in
electromagnetic terms without introducing inertial considerations. However the
application of Special Relativity lead to several problems, both for an
extended electron and the point electron. These inconsistencies have, contrary
to popular belief not been resolved satisfactorily today, even within the
context of Quantum Theory. Nevertheless these and subsequent studies bring out
the interesting result that Special Relativity breaks down within the Compton
scale or when the Compton scale is not neglected. This again runs contrary to
an uncritical notion that Special Relativity is valid for point particles.
"
0,129,"  We consider the ferromagnetic large-$q$ state Potts model in complex evolving
networks, which is equivalent to an optimal cooperation problem, in which the
agents try to optimize the total sum of pair cooperation benefits and the
supports of independent projects. The agents are found to be typically of two
kinds: a fraction of $m$ (being the magnetization of the Potts model) belongs
to a large cooperating cluster, whereas the others are isolated one man's
projects. It is shown rigorously that the homogeneous model has a strongly
first-order phase transition, which turns to second-order for random
interactions (benefits), the properties of which are studied numerically on the
Barab\'asi-Albert network. The distribution of finite-size transition points is
characterized by a shift exponent, $1/\tilde{\nu}'=.26(1)$, and by a different
width exponent, $1/\nu'=.18(1)$, whereas the magnetization at the transition
point scales with the size of the network, $N$, as: $m\sim N^{-x}$, with
$x=.66(1)$.
"
0,130,"  The spectral function of the closed-shell Neon atom is computed by expanding
the electron self-energy through a set of Faddeev equations. This method
describes the coupling of single-particle degrees of freedom with correlated
two-electron, two-hole, and electron-hole pairs. The excitation spectra are
obtained using the Random Phase Approximation, rather than the Tamm-Dancoff
framework employed in the third-order algebraic diagrammatic contruction
[ADC(3)] method. The difference between these two approaches is studied, as
well as the interplay between ladder and ring diagrams in the self-energy.
Satisfactory results are obtained for the ionization energies as well as the
energy of the ground state with the Faddeev-RPA scheme that is also appropriate
for the high-density electron gas.
"
0,131,"  We propose a combined experimental (Atomic Force Microscopy) and theoretical
study of the structural and dynamical properties of nucleosomes. In contrast to
biochemical approaches, this method allows to determine simultaneously the DNA
complexed length distribution and nucleosome position in various contexts.
First, we show that differences in the nucleo-proteic structure observed
between conventional H2A and H2A.Bbd variant nucleosomes induce quantitative
changes in the in the length distribution of DNA complexed with histones. Then,
the sliding action of remodeling complex SWI/SNF is characterized through the
evolution of the nucleosome position and wrapped DNA length mapping. Using a
linear energetic model for the distribution of DNA complexed length, we extract
the net wrapping energy of DNA onto the histone octamer, and compare it to
previous studies.
"
